goal_code	goal_labelEN	goal_descEN	target_code	target_descEN	indicator_code	indicator_reference	indicator_descEN	series_release	series_tags	series	seriesDescription	geoAreaCode	geoAreaName	level	parentCode	parentName	type	X	Y	ISO3	UN_Member	Country_Profile	timeCoverage	geoInfoUrl	years	min_year	max_year	n_years	unitsCode	unitsDesc	reportingTypeCode	reportingTypeDesc	value_2000	value_2001	value_2002	value_2003	value_2004	value_2005	value_2006	value_2007	value_2008	value_2009	value_2010	value_2011	value_2012	value_2013	value_2014	value_2015	value_2016	value_2017	value_2018	latest_value	basePeriod	valueDetails	footnotes	sources	timeDetails	nature
9	Goal 9	Build resilient infrastructure, promote inclusive and sustainable industrialization and foster innovation	9.c	Significantly increase access to information and communications technology and strive to provide universal and affordable access to the Internet in least developed countries by 2020	C090c01	9.c.1	Proportion of population covered by a mobile network, by technology	2020.Q2.G.03	['means of implementation', 'information and communication technology (ict)', 'physical infrastructure', 'mobile telecommunication services', 'information socierty']	IT_MOB_2GNTWK	Proportion of population covered by at least a 2G mobile network (%)	60	Bermuda	4	21	Northern America	Country	-64.78155012	32.27881922	BMU	0	1			[2004, 2015, 2016, 2017]	2004	2017	4	PT	Percentage	G	Global					98.0											99.0	99.68	99.7		99.7				[2004]: ITU // [2015]: ITU estimate // [2016-2017]: Bermuda Government Dept of Telecommunications		_X: Data nature not available
9	Goal 9	Build resilient infrastructure, promote inclusive and sustainable industrialization and foster innovation	9.c	Significantly increase access to information and communications technology and strive to provide universal and affordable access to the Internet in least developed countries by 2020	C090c01	9.c.1	Proportion of population covered by a mobile network, by technology	2020.Q2.G.03	['means of implementation', 'information and communication technology (ict)', 'physical infrastructure', 'mobile telecommunication services', 'information socierty']	IT_MOB_2GNTWK	Proportion of population covered by at least a 2G mobile network (%)	600	Paraguay	5	5	South America	Country	-60.54854225	-21.70216237	PRY	1	1			[2010, 2013, 2015, 2016, 2017, 2018]	2010	2018	6	PT	Percentage	G	Global											94.0			99.7		95.36	96.8	98.24	98.8	98.8			[2018]: Estimate	[2010]: ComisiĂłn Nacional de Telecomunicaciones. // [2013]: ComisiĂłn Nacional de Telecomunicaciones - CONATEL // [2015]: ITU estimate. // [2016-2018]: ComisiĂłn Nacional de Telecomunicaciones		_X: Data nature not available
9	Goal 9	Build resilient infrastructure, promote inclusive and sustainable industrialization and foster innovation	9.c	Significantly increase access to information and communications technology and strive to provide universal and affordable access to the Internet in least developed countries by 2020	C090c01	9.c.1	Proportion of population covered by a mobile network, by technology	2020.Q2.G.03	['means of implementation', 'information and communication technology (ict)', 'physical infrastructure', 'mobile telecommunication services', 'information socierty']	IT_MOB_2GNTWK	Proportion of population covered by at least a 2G mobile network (%)	604	Peru	5	5	South America	Country	-71.82093277	-13.58939705	PER	1	1			[2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017]	2006	2017	12	PT	Percentage	G	Global							87.0	92.0	94.8	84.31	97.13	97.89	96.97	99.95	100.0	74.86	74.86	82.89		82.89			[2016]: From 2016, the Osiptel coverage regulation is followed: a district has coverage of the service when the capital of the district and at least 45% of the other populated centers located inside of the district are covered. // [2017]: From 2017, the Osiptel coverage regulation is followed: a district has coverage of the service when the capital of the district and at least 60% of the other populated centers located inside of the district are covered.	[2006]: ITU // [2007-2014,2016-2017]: Ministerio de Transportes y Comunicaciones // [2015]: ITU Estimate2.		_X: Data nature not available
9	Goal 9	Build resilient infrastructure, promote inclusive and sustainable industrialization and foster innovation	9.c	Significantly increase access to information and communications technology and strive to provide universal and affordable access to the Internet in least developed countries by 2020	C090c01	9.c.1	Proportion of population covered by a mobile network, by technology	2020.Q2.G.03	['means of implementation', 'information and communication technology (ict)', 'physical infrastructure', 'mobile telecommunication services', 'information socierty']	IT_MOB_2GNTWK	Proportion of population covered by at least a 2G mobile network (%)	608	Philippines	4	35	South-Eastern Asia	Country	120.8601418	14.16591706	PHL	1	1			[2000, 2001, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017]	2000	2017	17	PT	Percentage	G	Global	70.0	70.0		75.0	92.0	99.0	99.0	99.0	99.0	99.0	99.0	99.0	99.0	99.0	99.0	99.0	99.0	99.0		99.0			[2000-2001,2003-2007]: Globe.	[2000-2001,2003-2008]: National Telecommunications Commission (NTC). // [2009-2010]: NATIONAL TELECOMMUNICATIONS COMMISSION // [2011,2015]: ITU estimate. // [2012-2013]: Information and Communications Technology Office // [2014]: Department of Science and Technology, Information and Communications Technology Office // [2016-2017]: Department of Information and Communications Technology		_X: Data nature not available
9	Goal 9	Build resilient infrastructure, promote inclusive and sustainable industrialization and foster innovation	9.c	Significantly increase access to information and communications technology and strive to provide universal and affordable access to the Internet in least developed countries by 2020	C090c01	9.c.1	Proportion of population covered by a mobile network, by technology	2020.Q2.G.03	['means of implementation', 'information and communication technology (ict)', 'physical infrastructure', 'mobile telecommunication services', 'information socierty']	IT_MOB_2GNTWK	Proportion of population covered by at least a 2G mobile network (%)	616	Poland	4	151	Eastern Europe	Country	19.40660158	52.1226733	POL	1	1			[2000, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018]	2000	2018	17	PT	Percentage	G	Global	95.0			99.0	99.0	99.0	99.0	99.0	99.0	99.0	99.0	99.54	99.54	99.54	99.9	100.0	100.0	100.0	100.0	100.0			[2011-2013]: 2G. // [2014-2015]: 3G. // [2016-2018]: 4G/LTE	[2000,2003-2008]: ITU // [2009-2018]: Office of Electronic Communications		_X: Data nature not available
9	Goal 9	Build resilient infrastructure, promote inclusive and sustainable industrialization and foster innovation	9.c	Significantly increase access to information and communications technology and strive to provide universal and affordable access to the Internet in least developed countries by 2020	C090c01	9.c.1	Proportion of population covered by a mobile network, by technology	2020.Q2.G.03	['means of implementation', 'information and communication technology (ict)', 'physical infrastructure', 'mobile telecommunication services', 'information socierty']	IT_MOB_2GNTWK	Proportion of population covered by at least a 2G mobile network (%)	62	Central and Southern Asia	2	1	World	Region								[2001, 2002, 2003, 2004, 2005, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018]	2001	2018	17	PT	Percentage	G	Global		25.07541	26.32167	27.74651	30.61718	39.26802		68.79825	69.40002	78.98746	79.25594	84.3864	83.92432	92.11504	92.48608	93.95232	95.17528	96.04547	96.11838	96.11838				Data based on the World Telecommunication/ICT Indicators Database, 2019, International Telecommunication Union (ITU)		_X: Data nature not available
9	Goal 9	Build resilient infrastructure, promote inclusive and sustainable industrialization and foster innovation	9.c	Significantly increase access to information and communications technology and strive to provide universal and affordable access to the Internet in least developed countries by 2020	C090c01	9.c.1	Proportion of population covered by a mobile network, by technology	2020.Q2.G.03	['means of implementation', 'information and communication technology (ict)', 'physical infrastructure', 'mobile telecommunication services', 'information socierty']	IT_MOB_2GNTWK	Proportion of population covered by at least a 2G mobile network (%)	620	Portugal	4	39	Southern Europe	Country	-7.961599811	39.68509315	PRT	1	1			[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018]	2000	2018	19	PT	Percentage	G	Global	99.0	99.0	99.0	99.0	99.0	99.0	99.0	99.0	99.0	99.0	99.0	99.0	99.0	99.0	99.0	99.8	99.8	99.88	99.88	99.88			[2000-2010]: Percentage refers to GSM900 and GSM 1800 networks. // [2015-2018]: Coverage for largest network.	[2000-2001]: Instituto das ComunicaĂ§Ăľes de Portugal. // [2002-2008]: Autoridade Nacional de Comunicacoes (ANACOM). // [2009,2016-2018]: ANACOM // [2010-2015]: Autoridade Nacional de ComunicaĂ§Ĺes		_X: Data nature not available
9	Goal 9	Build resilient infrastructure, promote inclusive and sustainable industrialization and foster innovation	9.c	Significantly increase access to information and communications technology and strive to provide universal and affordable access to the Internet in least developed countries by 2020	C090c01	9.c.1	Proportion of population covered by a mobile network, by technology	2020.Q2.G.03	['means of implementation', 'information and communication technology (ict)', 'physical infrastructure', 'mobile telecommunication services', 'information socierty']	IT_MOB_2GNTWK	Proportion of population covered by at least a 2G mobile network (%)	624	Guinea-Bissau	5	11	Western Africa	Country	-14.40182514	12.11760394	GNB	1	1			[2006, 2010, 2011, 2012, 2015, 2016, 2017, 2018]	2006	2018	8	PT	Percentage	G	Global							65.0				50.0	46.0	65.0			86.0	83.0	90.5	91.4	91.4			[2016]: inhabitant (1,544,777), source www.stat-guinebissau.com/ // [2017]: inhabitant (1,584,791), source www.stat-guinebissau.com/ // [2018]: inhabitant (1,619,656), source www.stat-guinebissau.com/	[2006]: ITU // [2010-2012,2015]: Autoridade Reguladora Nacional das TIC // [2016-2018]: AutoritĂŠ de RĂŠgulation Nationale des TIC		_X: Data nature not available
9	Goal 9	Build resilient infrastructure, promote inclusive and sustainable industrialization and foster innovation	9.c	Significantly increase access to information and communications technology and strive to provide universal and affordable access to the Internet in least developed countries by 2020	C090c01	9.c.1	Proportion of population covered by a mobile network, by technology	2020.Q2.G.03	['means of implementation', 'information and communication technology (ict)', 'physical infrastructure', 'mobile telecommunication services', 'information socierty']	IT_MOB_2GNTWK	Proportion of population covered by at least a 2G mobile network (%)	626	Timor-Leste	4	35	South-Eastern Asia	Country	125.9451052	-8.797497247	TLS	1	1			[2003, 2004, 2005, 2006, 2007, 2008, 2010, 2012, 2014, 2015, 2016, 2017, 2018]	2003	2018	13	PT	Percentage	G	Global				38.0	48.0	50.0	54.0	69.0	69.0		86.0		92.0		96.0	96.0	96.5	96.5	96.5	96.5				[2003-2008]: ITU // [2010,2012]: ITU research based on Timor Telecom website. // [2014-2015]: National Communications Authority // [2016-2018]: Autoridade Nacional de ComunicaĂ§Ăľes		_X: Data nature not available
9	Goal 9	Build resilient infrastructure, promote inclusive and sustainable industrialization and foster innovation	9.c	Significantly increase access to information and communications technology and strive to provide universal and affordable access to the Internet in least developed countries by 2020	C090c01	9.c.1	Proportion of population covered by a mobile network, by technology	2020.Q2.G.03	['means of implementation', 'information and communication technology (ict)', 'physical infrastructure', 'mobile telecommunication services', 'information socierty']	IT_MOB_2GNTWK	Proportion of population covered by at least a 2G mobile network (%)	630	Puerto Rico	5	29	Caribbean	Country	-66.47591017	18.22753799	PRI	0	1			[2007, 2008, 2009, 2014, 2015, 2016, 2017, 2018]	2007	2018	8	PT	Percentage	G	Global								61.7	64.3	68.4					99.0	99.0	95.0	100.0	100.0	100.0			[2014]: Source: FCC. Cellular Geographic Service Areas (CGSAs) // [2016-2017]: Source: Puerto Rico Telecommunications Regulatory Board.	[2007-2009]: Instituto de EstadĂ­sticas de Puerto Rico // [2014]: ITU // [2015-2018]: Puerto Rico Institute of Statistics		_X: Data nature not available
9	Goal 9	Build resilient infrastructure, promote inclusive and sustainable industrialization and foster innovation	9.c	Significantly increase access to information and communications technology and strive to provide universal and affordable access to the Internet in least developed countries by 2020	C090c01	9.c.1	Proportion of population covered by a mobile network, by technology	2020.Q2.G.03	['means of implementation', 'information and communication technology (ict)', 'physical infrastructure', 'mobile telecommunication services', 'information socierty']	IT_MOB_2GNTWK	Proportion of population covered by at least a 2G mobile network (%)	634	Qatar	4	145	Western Asia	Country	51.19152467	25.28355379	QAT	1	1			[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018]	2000	2018	19	PT	Percentage	G	Global	95.0	95.0	95.0	95.0	95.0	99.0	100.0	99.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0				[2000-2006]: ITU // [2007-2014]: ictQATAR // [2015]: Ministry of Transport and Communications // [2016-2018]: Ministry of Transport and Commuications		_X: Data nature not available
