series	seriesDescription	geoAreaCode	geoAreaName	value	time_detail	timeCoverage	upperBound	lowerBound	basePeriod	source	geoInfoUrl	footnotes	nature_code	nature_desc	units_code	units_desc	modeOfTransportation_code	modeOfTransportation_desc	reportingType_code	reportingType_desc	timePeriod	value_detail	lowerBound_detail	upperBound_detail	level	parentCode	parentName	type	X	Y	ISO3	UN_Member	Country_Profile
IS_RDP_FRGVOL	Freight volume, by mode of transport (tonne kilometres)	268	Georgia	2567461469.0024						the International Transport Forum at the OECD (ITF-OECD)			C	Country data	T_KM	Tonne kilometres	MOT_RAI	Rail transport	G	Global	2018				4	145	Western Asia	Country	43.3713615	42.04813028	GEO	1	1
IS_RDP_FRGVOL	Freight volume, by mode of transport (tonne kilometres)	268	Georgia	0.0						the International Transport Forum at the OECD (ITF-OECD)			C	Country data	T_KM	Tonne kilometres	MOT_IWW	Inland waterway transport	G	Global	2018				4	145	Western Asia	Country	43.3713615	42.04813028	GEO	1	1
IS_RDP_FRGVOL	Freight volume, by mode of transport (tonne kilometres)	270	Gambia	0.0						ICAO			C	Country data	T_KM	Tonne kilometres	MOT_AIR	Air transport	G	Global	2017				5	11	Western Africa	Country	-15.39944785	13.45295927	GMB	1	1
IS_RDP_FRGVOL	Freight volume, by mode of transport (tonne kilometres)	270	Gambia	0.0						ICAO			C	Country data	T_KM	Tonne kilometres	MOT_AIR	Air transport	G	Global	2018				5	11	Western Africa	Country	-15.39944785	13.45295927	GMB	1	1
IS_RDP_FRGVOL	Freight volume, by mode of transport (tonne kilometres)	270	Gambia	139119158.76719						the International Transport Forum at the OECD (ITF-OECD)			C	Country data	T_KM	Tonne kilometres	MOT_ROA	Road transport	G	Global	2018				5	11	Western Africa	Country	-15.39944785	13.45295927	GMB	1	1
IS_RDP_FRGVOL	Freight volume, by mode of transport (tonne kilometres)	270	Gambia	0.0						the International Transport Forum at the OECD (ITF-OECD)			C	Country data	T_KM	Tonne kilometres	MOT_IWW	Inland waterway transport	G	Global	2018				5	11	Western Africa	Country	-15.39944785	13.45295927	GMB	1	1
IS_RDP_FRGVOL	Freight volume, by mode of transport (tonne kilometres)	270	Gambia	0.0						the International Transport Forum at the OECD (ITF-OECD)			C	Country data	T_KM	Tonne kilometres	MOT_RAI	Rail transport	G	Global	2018				5	11	Western Africa	Country	-15.39944785	13.45295927	GMB	1	1
IS_RDP_FRGVOL	Freight volume, by mode of transport (tonne kilometres)	275	State of Palestine	0.0						the International Transport Forum at the OECD (ITF-OECD)			C	Country data	T_KM	Tonne kilometres	MOT_RAI	Rail transport	G	Global	2018				4	145	Western Asia	Country	35.25694122	31.94347933	PSE	0	1
IS_RDP_FRGVOL	Freight volume, by mode of transport (tonne kilometres)	275	State of Palestine	0.0						the International Transport Forum at the OECD (ITF-OECD)			C	Country data	T_KM	Tonne kilometres	MOT_ROA	Road transport	G	Global	2018				4	145	Western Asia	Country	35.25694122	31.94347933	PSE	0	1
IS_RDP_FRGVOL	Freight volume, by mode of transport (tonne kilometres)	275	State of Palestine	0.0						the International Transport Forum at the OECD (ITF-OECD)			C	Country data	T_KM	Tonne kilometres	MOT_IWW	Inland waterway transport	G	Global	2018				4	145	Western Asia	Country	35.25694122	31.94347933	PSE	0	1
IS_RDP_FRGVOL	Freight volume, by mode of transport (tonne kilometres)	276	Germany	7901652344.23						ICAO			C	Country data	T_KM	Tonne kilometres	MOT_AIR	Air transport	G	Global	2017				4	155	Western Europe	Country	10.3806066	51.08862743	DEU	1	1
IS_RDP_FRGVOL	Freight volume, by mode of transport (tonne kilometres)	276	Germany	7969863640.0						ICAO			C	Country data	T_KM	Tonne kilometres	MOT_AIR	Air transport	G	Global	2018				4	155	Western Europe	Country	10.3806066	51.08862743	DEU	1	1
IS_RDP_FRGVOL	Freight volume, by mode of transport (tonne kilometres)	276	Germany	316767000000.0						the International Transport Forum at the OECD (ITF-OECD)			C	Country data	T_KM	Tonne kilometres	MOT_ROA	Road transport	G	Global	2018				4	155	Western Europe	Country	10.3806066	51.08862743	DEU	1	1
IS_RDP_FRGVOL	Freight volume, by mode of transport (tonne kilometres)	276	Germany	46900694280.0						the International Transport Forum at the OECD (ITF-OECD)			C	Country data	T_KM	Tonne kilometres	MOT_IWW	Inland waterway transport	G	Global	2018				4	155	Western Europe	Country	10.3806066	51.08862743	DEU	1	1
IS_RDP_FRGVOL	Freight volume, by mode of transport (tonne kilometres)	276	Germany	117086000000.0						the International Transport Forum at the OECD (ITF-OECD)			C	Country data	T_KM	Tonne kilometres	MOT_RAI	Rail transport	G	Global	2018				4	155	Western Europe	Country	10.3806066	51.08862743	DEU	1	1
IS_RDP_FRGVOL	Freight volume, by mode of transport (tonne kilometres)	28	Antigua and Barbuda	322269.0						ICAO			C	Country data	T_KM	Tonne kilometres	MOT_AIR	Air transport	G	Global	2017				5	29	Caribbean	Country	-61.7999755	17.07761471	ATG	1	1
IS_RDP_FRGVOL	Freight volume, by mode of transport (tonne kilometres)	28	Antigua and Barbuda	0.0						the International Transport Forum at the OECD (ITF-OECD)			C	Country data	T_KM	Tonne kilometres	MOT_RAI	Rail transport	G	Global	2018				5	29	Caribbean	Country	-61.7999755	17.07761471	ATG	1	1
IS_RDP_FRGVOL	Freight volume, by mode of transport (tonne kilometres)	28	Antigua and Barbuda	294491.20997						ICAO			C	Country data	T_KM	Tonne kilometres	MOT_AIR	Air transport	G	Global	2018				5	29	Caribbean	Country	-61.7999755	17.07761471	ATG	1	1
IS_RDP_FRGVOL	Freight volume, by mode of transport (tonne kilometres)	28	Antigua and Barbuda	0.0						the International Transport Forum at the OECD (ITF-OECD)			C	Country data	T_KM	Tonne kilometres	MOT_ROA	Road transport	G	Global	2018				5	29	Caribbean	Country	-61.7999755	17.07761471	ATG	1	1
IS_RDP_FRGVOL	Freight volume, by mode of transport (tonne kilometres)	28	Antigua and Barbuda	0.0						the International Transport Forum at the OECD (ITF-OECD)			C	Country data	T_KM	Tonne kilometres	MOT_IWW	Inland waterway transport	G	Global	2018				5	29	Caribbean	Country	-61.7999755	17.07761471	ATG	1	1
IS_RDP_FRGVOL	Freight volume, by mode of transport (tonne kilometres)	288	Ghana	262714.068						ICAO			C	Country data	T_KM	Tonne kilometres	MOT_AIR	Air transport	G	Global	2017				5	11	Western Africa	Country	-1.205623522	7.964825185	GHA	1	1
IS_RDP_FRGVOL	Freight volume, by mode of transport (tonne kilometres)	288	Ghana	9677904159.2201						the International Transport Forum at the OECD (ITF-OECD)			C	Country data	T_KM	Tonne kilometres	MOT_ROA	Road transport	G	Global	2018				5	11	Western Africa	Country	-1.205623522	7.964825185	GHA	1	1
IS_RDP_FRGVOL	Freight volume, by mode of transport (tonne kilometres)	288	Ghana	0.0						ICAO			C	Country data	T_KM	Tonne kilometres	MOT_AIR	Air transport	G	Global	2018				5	11	Western Africa	Country	-1.205623522	7.964825185	GHA	1	1
IS_RDP_FRGVOL	Freight volume, by mode of transport (tonne kilometres)	288	Ghana	0.0						the International Transport Forum at the OECD (ITF-OECD)			C	Country data	T_KM	Tonne kilometres	MOT_RAI	Rail transport	G	Global	2018				5	11	Western Africa	Country	-1.205623522	7.964825185	GHA	1	1
IS_RDP_FRGVOL	Freight volume, by mode of transport (tonne kilometres)	288	Ghana	0.0						the International Transport Forum at the OECD (ITF-OECD)			C	Country data	T_KM	Tonne kilometres	MOT_IWW	Inland waterway transport	G	Global	2018				5	11	Western Africa	Country	-1.205623522	7.964825185	GHA	1	1
IS_RDP_FRGVOL	Freight volume, by mode of transport (tonne kilometres)	29	Caribbean	88523369.024						ICAO			C	Country data	T_KM	Tonne kilometres	MOT_AIR	Air transport	G	Global	2017				4	419	Latin America and the Caribbean	Region					
IS_RDP_FRGVOL	Freight volume, by mode of transport (tonne kilometres)	29	Caribbean	0.0						the International Transport Forum at the OECD (ITF-OECD)			C	Country data	T_KM	Tonne kilometres	MOT_IWW	Inland waterway transport	G	Global	2018				4	419	Latin America and the Caribbean	Region					
IS_RDP_FRGVOL	Freight volume, by mode of transport (tonne kilometres)	29	Caribbean	42697046666.104						the International Transport Forum at the OECD (ITF-OECD)			C	Country data	T_KM	Tonne kilometres	MOT_ROA	Road transport	G	Global	2018				4	419	Latin America and the Caribbean	Region					
IS_RDP_FRGVOL	Freight volume, by mode of transport (tonne kilometres)	29	Caribbean	63939550.84644						ICAO			C	Country data	T_KM	Tonne kilometres	MOT_AIR	Air transport	G	Global	2018				4	419	Latin America and the Caribbean	Region					
IS_RDP_FRGVOL	Freight volume, by mode of transport (tonne kilometres)	29	Caribbean	609114970.61745						the International Transport Forum at the OECD (ITF-OECD)			C	Country data	T_KM	Tonne kilometres	MOT_RAI	Rail transport	G	Global	2018				4	419	Latin America and the Caribbean	Region					
IS_RDP_FRGVOL	Freight volume, by mode of transport (tonne kilometres)	292	Gibraltar	0.0						the International Transport Forum at the OECD (ITF-OECD)			C	Country data	T_KM	Tonne kilometres	MOT_IWW	Inland waterway transport	G	Global	2018				4	39	Southern Europe	Country	-5.347561686	36.13895036	GIB	0	1
IS_RDP_FRGVOL	Freight volume, by mode of transport (tonne kilometres)	292	Gibraltar	0.0						the International Transport Forum at the OECD (ITF-OECD)			C	Country data	T_KM	Tonne kilometres	MOT_RAI	Rail transport	G	Global	2018				4	39	Southern Europe	Country	-5.347561686	36.13895036	GIB	0	1
IS_RDP_FRGVOL	Freight volume, by mode of transport (tonne kilometres)	292	Gibraltar	0.0						the International Transport Forum at the OECD (ITF-OECD)			C	Country data	T_KM	Tonne kilometres	MOT_ROA	Road transport	G	Global	2018				4	39	Southern Europe	Country	-5.347561686	36.13895036	GIB	0	1
IS_RDP_FRGVOL	Freight volume, by mode of transport (tonne kilometres)	296	Kiribati	0.0						ICAO			C	Country data	T_KM	Tonne kilometres	MOT_AIR	Air transport	G	Global	2017				4	57	Micronesia	Country	-157.5643005	1.768837732	KIR	1	1
IS_RDP_FRGVOL	Freight volume, by mode of transport (tonne kilometres)	296	Kiribati	0.0						the International Transport Forum at the OECD (ITF-OECD)			C	Country data	T_KM	Tonne kilometres	MOT_ROA	Road transport	G	Global	2018				4	57	Micronesia	Country	-157.5643005	1.768837732	KIR	1	1
IS_RDP_FRGVOL	Freight volume, by mode of transport (tonne kilometres)	296	Kiribati	0.0						ICAO			C	Country data	T_KM	Tonne kilometres	MOT_AIR	Air transport	G	Global	2018				4	57	Micronesia	Country	-157.5643005	1.768837732	KIR	1	1
IS_RDP_FRGVOL	Freight volume, by mode of transport (tonne kilometres)	296	Kiribati	0.0						the International Transport Forum at the OECD (ITF-OECD)			C	Country data	T_KM	Tonne kilometres	MOT_RAI	Rail transport	G	Global	2018				4	57	Micronesia	Country	-157.5643005	1.768837732	KIR	1	1
IS_RDP_FRGVOL	Freight volume, by mode of transport (tonne kilometres)	296	Kiribati	0.0						the International Transport Forum at the OECD (ITF-OECD)			C	Country data	T_KM	Tonne kilometres	MOT_IWW	Inland waterway transport	G	Global	2018				4	57	Micronesia	Country	-157.5643005	1.768837732	KIR	1	1
IS_RDP_FRGVOL	Freight volume, by mode of transport (tonne kilometres)	30	Eastern Asia	67343433815.9766						ICAO			C	Country data	T_KM	Tonne kilometres	MOT_AIR	Air transport	G	Global	2017				3	142	Asia	Region					
IS_RDP_FRGVOL	Freight volume, by mode of transport (tonne kilometres)	30	Eastern Asia	68842316912.392						ICAO			C	Country data	T_KM	Tonne kilometres	MOT_AIR	Air transport	G	Global	2018				3	142	Asia	Region					
IS_RDP_FRGVOL	Freight volume, by mode of transport (tonne kilometres)	30	Eastern Asia	2868516077167.45						the International Transport Forum at the OECD (ITF-OECD)			C	Country data	T_KM	Tonne kilometres	MOT_RAI	Rail transport	G	Global	2018				3	142	Asia	Region					
IS_RDP_FRGVOL	Freight volume, by mode of transport (tonne kilometres)	30	Eastern Asia	7905544526794.11						the International Transport Forum at the OECD (ITF-OECD)			C	Country data	T_KM	Tonne kilometres	MOT_ROA	Road transport	G	Global	2018				3	142	Asia	Region					
IS_RDP_FRGVOL	Freight volume, by mode of transport (tonne kilometres)	30	Eastern Asia	1444992284181.07						the International Transport Forum at the OECD (ITF-OECD)			C	Country data	T_KM	Tonne kilometres	MOT_IWW	Inland waterway transport	G	Global	2018				3	142	Asia	Region					
IS_RDP_FRGVOL	Freight volume, by mode of transport (tonne kilometres)	300	Greece	23525000.0						ICAO			C	Country data	T_KM	Tonne kilometres	MOT_AIR	Air transport	G	Global	2017				4	39	Southern Europe	Country	22.58307827	39.47301873	GRC	1	1
IS_RDP_FRGVOL	Freight volume, by mode of transport (tonne kilometres)	300	Greece	29277000000.0						the International Transport Forum at the OECD (ITF-OECD)			C	Country data	T_KM	Tonne kilometres	MOT_ROA	Road transport	G	Global	2018				4	39	Southern Europe	Country	22.58307827	39.47301873	GRC	1	1
IS_RDP_FRGVOL	Freight volume, by mode of transport (tonne kilometres)	300	Greece	21909000.0						ICAO			C	Country data	T_KM	Tonne kilometres	MOT_AIR	Air transport	G	Global	2018				4	39	Southern Europe	Country	22.58307827	39.47301873	GRC	1	1
IS_RDP_FRGVOL	Freight volume, by mode of transport (tonne kilometres)	300	Greece	408000000.0						the International Transport Forum at the OECD (ITF-OECD)			C	Country data	T_KM	Tonne kilometres	MOT_RAI	Rail transport	G	Global	2018				4	39	Southern Europe	Country	22.58307827	39.47301873	GRC	1	1
IS_RDP_FRGVOL	Freight volume, by mode of transport (tonne kilometres)	300	Greece	0.0						the International Transport Forum at the OECD (ITF-OECD)			C	Country data	T_KM	Tonne kilometres	MOT_IWW	Inland waterway transport	G	Global	2018				4	39	Southern Europe	Country	22.58307827	39.47301873	GRC	1	1
IS_RDP_FRGVOL	Freight volume, by mode of transport (tonne kilometres)	304	Greenland	0.0						the International Transport Forum at the OECD (ITF-OECD)			C	Country data	T_KM	Tonne kilometres	MOT_IWW	Inland waterway transport	G	Global	2018				4	21	Northern America	Country	-41.39371316	74.75625681	GRL	0	1
IS_RDP_FRGVOL	Freight volume, by mode of transport (tonne kilometres)	304	Greenland	0.0						the International Transport Forum at the OECD (ITF-OECD)			C	Country data	T_KM	Tonne kilometres	MOT_RAI	Rail transport	G	Global	2018				4	21	Northern America	Country	-41.39371316	74.75625681	GRL	0	1
IS_RDP_FRGVOL	Freight volume, by mode of transport (tonne kilometres)	304	Greenland	0.0						the International Transport Forum at the OECD (ITF-OECD)			C	Country data	T_KM	Tonne kilometres	MOT_ROA	Road transport	G	Global	2018				4	21	Northern America	Country	-41.39371316	74.75625681	GRL	0	1
IS_RDP_FRGVOL	Freight volume, by mode of transport (tonne kilometres)	308	Grenada	0.0						the International Transport Forum at the OECD (ITF-OECD)			C	Country data	T_KM	Tonne kilometres	MOT_ROA	Road transport	G	Global	2018				5	29	Caribbean	Country	-61.68248568	12.11238395	GRD	1	1
IS_RDP_FRGVOL	Freight volume, by mode of transport (tonne kilometres)	308	Grenada	0.0						the International Transport Forum at the OECD (ITF-OECD)			C	Country data	T_KM	Tonne kilometres	MOT_RAI	Rail transport	G	Global	2018				5	29	Caribbean	Country	-61.68248568	12.11238395	GRD	1	1
IS_RDP_FRGVOL	Freight volume, by mode of transport (tonne kilometres)	308	Grenada	0.0						the International Transport Forum at the OECD (ITF-OECD)			C	Country data	T_KM	Tonne kilometres	MOT_IWW	Inland waterway transport	G	Global	2018				5	29	Caribbean	Country	-61.68248568	12.11238395	GRD	1	1
IS_RDP_FRGVOL	Freight volume, by mode of transport (tonne kilometres)	31	Azerbaijan	61625500.0						ICAO			C	Country data	T_KM	Tonne kilometres	MOT_AIR	Air transport	G	Global	2017				4	145	Western Asia	Country	50.01064725	40.39229544	AZE	1	1
IS_RDP_FRGVOL	Freight volume, by mode of transport (tonne kilometres)	31	Azerbaijan	44088600.0						ICAO			C	Country data	T_KM	Tonne kilometres	MOT_AIR	Air transport	G	Global	2018				4	145	Western Asia	Country	50.01064725	40.39229544	AZE	1	1
IS_RDP_FRGVOL	Freight volume, by mode of transport (tonne kilometres)	31	Azerbaijan	11605334054.8365						the International Transport Forum at the OECD (ITF-OECD)			C	Country data	T_KM	Tonne kilometres	MOT_RAI	Rail transport	G	Global	2018				4	145	Western Asia	Country	50.01064725	40.39229544	AZE	1	1
IS_RDP_FRGVOL	Freight volume, by mode of transport (tonne kilometres)	31	Azerbaijan	0.0						the International Transport Forum at the OECD (ITF-OECD)			C	Country data	T_KM	Tonne kilometres	MOT_IWW	Inland waterway transport	G	Global	2018				4	145	Western Asia	Country	50.01064725	40.39229544	AZE	1	1
IS_RDP_FRGVOL	Freight volume, by mode of transport (tonne kilometres)	31	Azerbaijan	11499554391.9766						the International Transport Forum at the OECD (ITF-OECD)			C	Country data	T_KM	Tonne kilometres	MOT_ROA	Road transport	G	Global	2018				4	145	Western Asia	Country	50.01064725	40.39229544	AZE	1	1
IS_RDP_FRGVOL	Freight volume, by mode of transport (tonne kilometres)	312	Guadeloupe	0.0						the International Transport Forum at the OECD (ITF-OECD)			C	Country data	T_KM	Tonne kilometres	MOT_IWW	Inland waterway transport	G	Global	2018				5	29	Caribbean	Country	-61.64762115	16.14416917	GLP	0	1
IS_RDP_FRGVOL	Freight volume, by mode of transport (tonne kilometres)	312	Guadeloupe	0.0						the International Transport Forum at the OECD (ITF-OECD)			C	Country data	T_KM	Tonne kilometres	MOT_RAI	Rail transport	G	Global	2018				5	29	Caribbean	Country	-61.64762115	16.14416917	GLP	0	1
IS_RDP_FRGVOL	Freight volume, by mode of transport (tonne kilometres)	312	Guadeloupe	0.0						the International Transport Forum at the OECD (ITF-OECD)			C	Country data	T_KM	Tonne kilometres	MOT_ROA	Road transport	G	Global	2018				5	29	Caribbean	Country	-61.64762115	16.14416917	GLP	0	1
IS_RDP_FRGVOL	Freight volume, by mode of transport (tonne kilometres)	316	Guam	0.0						the International Transport Forum at the OECD (ITF-OECD)			C	Country data	T_KM	Tonne kilometres	MOT_ROA	Road transport	G	Global	2018				4	57	Micronesia	Country	144.7029305	13.35485404	GUM	0	1
IS_RDP_FRGVOL	Freight volume, by mode of transport (tonne kilometres)	316	Guam	0.0						the International Transport Forum at the OECD (ITF-OECD)			C	Country data	T_KM	Tonne kilometres	MOT_RAI	Rail transport	G	Global	2018				4	57	Micronesia	Country	144.7029305	13.35485404	GUM	0	1
IS_RDP_FRGVOL	Freight volume, by mode of transport (tonne kilometres)	316	Guam	0.0						the International Transport Forum at the OECD (ITF-OECD)			C	Country data	T_KM	Tonne kilometres	MOT_IWW	Inland waterway transport	G	Global	2018				4	57	Micronesia	Country	144.7029305	13.35485404	GUM	0	1
