goal_code,goal_labelEN,goal_descEN,target_code,target_descEN,indicator_code,indicator_reference,indicator_descEN,series_release,series_tags,series,seriesDescription,geoAreaCode,geoAreaName,level,parentCode,parentName,type,X,Y,ISO3,UN_Member,Country_Profile,timeCoverage,geoInfoUrl,years,min_year,max_year,n_years,unitsCode,unitsDesc,reportingTypeCode,reportingTypeDesc,value_2007,value_2008,value_2009,value_2010,value_2011,value_2012,value_2013,value_2014,value_2015,value_2016,value_2017,value_2018,latest_value,basePeriod,valueDetails,footnotes,sources,timeDetails,nature
9,Goal 9,"Build resilient infrastructure, promote inclusive and sustainable industrialization and foster innovation",9.c,Significantly increase access to information and communications technology and strive to provide universal and affordable access to the Internet in least developed countries by 2020,C090c01,9.c.1,"Proportion of population covered by a mobile network, by technology",2020.Q1.G.02,"['means of implementation', 'information and communication technology (ict)', 'physical infrastructure', 'mobile telecommunication services', 'information socierty']",IT_MOB_3GNTWK,Proportion of population covered by at least a 3G mobile network (%),826,United Kingdom of Great Britain and Northern Ireland,4,154,Northern Europe,Country,-2.23830539,53.27691757,GBR,1,1,,,"[2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018]",2008,2018,11,PT,Percentage,G,Global,,90.0,93.0,95.0,99.1,99.1,99.2,99.3,99.6,99.6,99.6,99.7,99.7,,,"[2011]: Break in comparability: from this year, % UK premises with 3G/3.5G mobile coverage from at least one mobile network operator June 2012. // [2012]: % UK premises with 3G/3.5G mobile coverage from at least one mobile network operator June 2013. // [2013]: % UK premises with 3G/3.5G mobile coverage from at least one mobile network operator June 2014. // [2014]: % UK premises with 3G/3.5G mobile coverage from at least one mobile network operator May 2015.  2013 data has changed to 99.2%. // [2015]: % UK premises with 3G/3.5G mobile coverage from at least one mobile in May 2016 // [2016]: % UK premises with 3G/3.5G mobile coverage from at least one mobile operator in June 2016 // [2017]: 99.8% UK premises with 3G/3.5G mobile coverage from at least one mobile operator in June 2017 (form would not allow 99.8 to be entered in the box). // [2018]: 99.9% UK premises with 3G/3.5G mobile coverage from at least one mobile operator September 2018 (form would not allow 99.9 to be submitted)","[2008]: OECD. // [2009,2016-2018]: Ofcom // [2010-2015]: Office of Communications",,_X: Data nature not available
9,Goal 9,"Build resilient infrastructure, promote inclusive and sustainable industrialization and foster innovation",9.c,Significantly increase access to information and communications technology and strive to provide universal and affordable access to the Internet in least developed countries by 2020,C090c01,9.c.1,"Proportion of population covered by a mobile network, by technology",2020.Q1.G.02,"['means of implementation', 'information and communication technology (ict)', 'physical infrastructure', 'mobile telecommunication services', 'information socierty']",IT_MOB_3GNTWK,Proportion of population covered by at least a 3G mobile network (%),831,Guernsey,5,830,Channel Islands,Country,-2.200712402,49.71561166,GGY,0,1,,,"[2012, 2013, 2014, 2015, 2016]",2012,2016,5,PT,Percentage,G,Global,,,,,,99.0,99.0,99.0,99.0,99.0,,,99.0,,,,ITU estimate.,,_X: Data nature not available
9,Goal 9,"Build resilient infrastructure, promote inclusive and sustainable industrialization and foster innovation",9.c,Significantly increase access to information and communications technology and strive to provide universal and affordable access to the Internet in least developed countries by 2020,C090c01,9.c.1,"Proportion of population covered by a mobile network, by technology",2020.Q1.G.02,"['means of implementation', 'information and communication technology (ict)', 'physical infrastructure', 'mobile telecommunication services', 'information socierty']",IT_MOB_3GNTWK,Proportion of population covered by at least a 3G mobile network (%),832,Jersey,5,830,Channel Islands,Country,-2.136773508,49.22353354,JEY,0,1,,,"[2012, 2013, 2014, 2015, 2016]",2012,2016,5,PT,Percentage,G,Global,,,,,,90.5,98.34,99.0,99.0,99.0,,,99.0,,,,ITU estimate.,,_X: Data nature not available
9,Goal 9,"Build resilient infrastructure, promote inclusive and sustainable industrialization and foster innovation",9.c,Significantly increase access to information and communications technology and strive to provide universal and affordable access to the Internet in least developed countries by 2020,C090c01,9.c.1,"Proportion of population covered by a mobile network, by technology",2020.Q1.G.02,"['means of implementation', 'information and communication technology (ict)', 'physical infrastructure', 'mobile telecommunication services', 'information socierty']",IT_MOB_3GNTWK,Proportion of population covered by at least a 3G mobile network (%),834,United Republic of Tanzania,5,14,Eastern Africa,Country,34.80521182,-6.265332606,TZA,1,1,,,"[2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018]",2010,2018,9,PT,Percentage,G,Global,,,,70.0,80.0,85.0,85.0,85.0,85.0,85.0,85.0,85.0,85.0,,,,Tanzania Communications Regulatory Authority (TCRA),,_X: Data nature not available
9,Goal 9,"Build resilient infrastructure, promote inclusive and sustainable industrialization and foster innovation",9.c,Significantly increase access to information and communications technology and strive to provide universal and affordable access to the Internet in least developed countries by 2020,C090c01,9.c.1,"Proportion of population covered by a mobile network, by technology",2020.Q1.G.02,"['means of implementation', 'information and communication technology (ict)', 'physical infrastructure', 'mobile telecommunication services', 'information socierty']",IT_MOB_3GNTWK,Proportion of population covered by at least a 3G mobile network (%),84,Belize,5,13,Central America,Country,-88.70199554,17.19965901,BLZ,1,1,,,"[2012, 2013, 2014, 2015, 2017, 2018]",2012,2018,6,PT,Percentage,G,Global,,,,,,65.85,75.28,81.81,88.9,,90.0,93.0,93.0,,,,[2012-2015]: ITU estimate. // [2017-2018]: Belize Telemedia Limited,,_X: Data nature not available
9,Goal 9,"Build resilient infrastructure, promote inclusive and sustainable industrialization and foster innovation",9.c,Significantly increase access to information and communications technology and strive to provide universal and affordable access to the Internet in least developed countries by 2020,C090c01,9.c.1,"Proportion of population covered by a mobile network, by technology",2020.Q1.G.02,"['means of implementation', 'information and communication technology (ict)', 'physical infrastructure', 'mobile telecommunication services', 'information socierty']",IT_MOB_3GNTWK,Proportion of population covered by at least a 3G mobile network (%),840,United States of America,4,21,Northern America,Country,-99.13830311,39.5277871,USA,1,1,,,"[2007, 2008, 2009, 2010, 2011, 2012, 2014, 2015, 2016, 2017, 2018]",2007,2018,11,PT,Percentage,G,Global,82.0,92.0,98.1,98.5,89.6,99.5,,99.5,99.9,99.9,99.9,99.9,99.9,,,[2012]: 2012 data as of October 2012. // [2014]: ITU estimate // [2015]: Data as of July 2015. // [2016-2017]: Source: FCC Form 477 (Subject to Change). // [2018]: Source: FCC Form 477 (Preliminary and Subject to Change).,"[2007-2012,2015-2018]: Federal Communications Commission // [2014]: ITU estimate",,_X: Data nature not available
9,Goal 9,"Build resilient infrastructure, promote inclusive and sustainable industrialization and foster innovation",9.c,Significantly increase access to information and communications technology and strive to provide universal and affordable access to the Internet in least developed countries by 2020,C090c01,9.c.1,"Proportion of population covered by a mobile network, by technology",2020.Q1.G.02,"['means of implementation', 'information and communication technology (ict)', 'physical infrastructure', 'mobile telecommunication services', 'information socierty']",IT_MOB_3GNTWK,Proportion of population covered by at least a 3G mobile network (%),850,United States Virgin Islands,5,29,Caribbean,Country,-64.76960113,17.73297693,VIR,0,1,,,"[2012, 2013, 2014, 2015, 2016]",2012,2016,5,PT,Percentage,G,Global,,,,,,34.78,46.19,61.34,73.73,80.13,,,80.13,,,,ITU estimate.,,_X: Data nature not available
9,Goal 9,"Build resilient infrastructure, promote inclusive and sustainable industrialization and foster innovation",9.c,Significantly increase access to information and communications technology and strive to provide universal and affordable access to the Internet in least developed countries by 2020,C090c01,9.c.1,"Proportion of population covered by a mobile network, by technology",2020.Q1.G.02,"['means of implementation', 'information and communication technology (ict)', 'physical infrastructure', 'mobile telecommunication services', 'information socierty']",IT_MOB_3GNTWK,Proportion of population covered by at least a 3G mobile network (%),854,Burkina Faso,5,11,Western Africa,Country,-1.742843829,12.27491081,BFA,1,1,,,"[2007, 2008, 2009, 2014, 2015, 2016, 2017, 2018]",2007,2018,8,PT,Percentage,G,Global,0.0,0.0,0.0,,,,,0.0,10.0,23.0,28.2,33.0,33.0,,,[2014-2015]: ITU estimate,[2007-2009]: AutoritĂŠ de RĂŠgulation des TĂŠlĂŠcommunications Ălectroniques (ARCE) // [2014-2015]: ITU estimate // [2016-2018]: AutoritĂŠ de rĂŠgulation des communications,,_X: Data nature not available
9,Goal 9,"Build resilient infrastructure, promote inclusive and sustainable industrialization and foster innovation",9.c,Significantly increase access to information and communications technology and strive to provide universal and affordable access to the Internet in least developed countries by 2020,C090c01,9.c.1,"Proportion of population covered by a mobile network, by technology",2020.Q1.G.02,"['means of implementation', 'information and communication technology (ict)', 'physical infrastructure', 'mobile telecommunication services', 'information socierty']",IT_MOB_3GNTWK,Proportion of population covered by at least a 3G mobile network (%),858,Uruguay,5,5,South America,Country,-56.01387025,-32.8002838,URY,1,1,,,"[2012, 2013, 2014, 2015, 2016, 2017, 2018]",2012,2018,7,PT,Percentage,G,Global,,,,,,72.9,78.91,90.0,90.0,91.0,91.0,91.0,91.0,,,[2014]: ITU estimate // [2018]: refers to territorial coverage (3G),"[2012-2013,2016-2017]: ITU estimate. // [2014-2015]: ITU estimate // [2018]: Unidad Reguladora de Servicios de Comunicaciones",,_X: Data nature not available
9,Goal 9,"Build resilient infrastructure, promote inclusive and sustainable industrialization and foster innovation",9.c,Significantly increase access to information and communications technology and strive to provide universal and affordable access to the Internet in least developed countries by 2020,C090c01,9.c.1,"Proportion of population covered by a mobile network, by technology",2020.Q1.G.02,"['means of implementation', 'information and communication technology (ict)', 'physical infrastructure', 'mobile telecommunication services', 'information socierty']",IT_MOB_3GNTWK,Proportion of population covered by at least a 3G mobile network (%),860,Uzbekistan,4,143,Central Asia,Country,63.11944558,41.77560518,UZB,1,1,,,"[2012, 2015, 2016, 2017, 2018]",2012,2018,5,PT,Percentage,G,Global,,,,,,40.0,,,43.035,45.3,75.0,75.5,75.5,,,,"[2012]: State Committee for Communications, Informatization and Telecommunication Technologies State Committee for Communications, Informatization and Telecommunication Technologies State Committee for Communications, Informatization and Telecommunication Technologies // [2015]: ITU // [2016-2018]: Ministry for Development of Information Technologies and Communications of the Republic of Uzbekistan",,_X: Data nature not available
9,Goal 9,"Build resilient infrastructure, promote inclusive and sustainable industrialization and foster innovation",9.c,Significantly increase access to information and communications technology and strive to provide universal and affordable access to the Internet in least developed countries by 2020,C090c01,9.c.1,"Proportion of population covered by a mobile network, by technology",2020.Q1.G.02,"['means of implementation', 'information and communication technology (ict)', 'physical infrastructure', 'mobile telecommunication services', 'information socierty']",IT_MOB_3GNTWK,Proportion of population covered by at least a 3G mobile network (%),862,Venezuela (Bolivarian Republic of),5,5,South America,Country,-66.15642084,7.121324748,VEN,1,1,,,"[2012, 2013, 2014, 2015, 2016, 2017]",2012,2017,6,PT,Percentage,G,Global,,,,,,54.49,69.76,90.0,90.0,90.64,90.64,,90.64,,,[2014-2015]: ITU estimate,[2012-2013]: ITU estimate. // [2014-2015]: ITU estimate // [2016-2017]: ComisiĂłn Nacional de Telecomunicaciones,,_X: Data nature not available
9,Goal 9,"Build resilient infrastructure, promote inclusive and sustainable industrialization and foster innovation",9.c,Significantly increase access to information and communications technology and strive to provide universal and affordable access to the Internet in least developed countries by 2020,C090c01,9.c.1,"Proportion of population covered by a mobile network, by technology",2020.Q1.G.02,"['means of implementation', 'information and communication technology (ict)', 'physical infrastructure', 'mobile telecommunication services', 'information socierty']",IT_MOB_3GNTWK,Proportion of population covered by at least a 3G mobile network (%),876,Wallis and Futuna Islands,4,61,Polynesia,Country,-176.2034788,-13.28471201,WLF,0,1,,,"[2015, 2016]",2015,2016,2,PT,Percentage,G,Global,,,,,,,,,10.0,14.38,,,14.38,,,,ITU estimate.,,_X: Data nature not available
9,Goal 9,"Build resilient infrastructure, promote inclusive and sustainable industrialization and foster innovation",9.c,Significantly increase access to information and communications technology and strive to provide universal and affordable access to the Internet in least developed countries by 2020,C090c01,9.c.1,"Proportion of population covered by a mobile network, by technology",2020.Q1.G.02,"['means of implementation', 'information and communication technology (ict)', 'physical infrastructure', 'mobile telecommunication services', 'information socierty']",IT_MOB_3GNTWK,Proportion of population covered by at least a 3G mobile network (%),882,Samoa,4,61,Polynesia,Country,-172.4430749,-13.61541469,WSM,1,1,,,"[2012, 2013, 2014, 2015, 2016, 2017]",2012,2017,6,PT,Percentage,G,Global,,,,,,31.38,53.23,75.08,86.0,84.5,91.0,,91.0,,,[2016]: Digicel and Bluesky figures,[2012-2014]: ITU estimate. // [2015-2017]: Office of the Regulator,,_X: Data nature not available
